img_id,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle
731,177376,35705,2860,2386,2012,1722,0,0,265031,53908,47976,0,0,848,0,0,0,0,0
921,262368,7327,6784,14,21,3512,2981,1816,49132,1553,248604,0,0,5459,253,0,0,0,0
445,218592,1547,20532,195,8076,2050,0,54,248002,43739,41315,4229,0,1477,16,0,0,0,0
1090,237221,7389,52335,6,19507,930,0,51,191176,8366,57903,344,0,14596,0,0,0,0,0
317,147603,43494,36970,0,0,91,0,0,144163,71,215192,0,0,2240,0,0,0,0,0
567,193155,24603,230,24,658,10711,8,35,100055,53518,204865,36,4,1399,0,0,523,0,0
619,231532,25023,77644,283,1797,4647,62,38,68936,188,169986,0,0,8193,845,440,0,0,210
1061,243705,10058,0,12,4,3579,111,1004,108605,35342,182969,0,0,4435,0,0,0,0,0
935,232612,0,18,0,0,11,0,0,162294,36518,157838,0,0,533,0,0,0,0,0
720,239920,13024,19646,2216,370,9877,0,258,170710,31470,100663,0,0,1670,0,0,0,0,0
306,201184,15474,1667,0,0,337,0,0,225774,77364,68004,0,0,20,0,0,0,0,0
117,221125,18981,111262,2705,8531,456,0,69,135337,3739,71851,152,0,15616,0,0,0,0,0
805,232768,8355,3127,0,4014,636,114,280,262552,54756,23217,0,0,0,0,5,0,0,0
1038,255066,7393,16088,33,658,87,0,0,182881,7662,114050,0,0,5898,8,0,0,0,0
539,253061,16865,71503,5219,7901,1952,0,208,59980,2040,162736,301,0,8058,0,0,0,0,0
206,251699,15513,39308,0,0,2080,0,34,43334,8254,227610,0,0,1992,0,0,0,0,0
157,260263,10806,14344,579,8533,3153,169,53,112767,83,178911,60,0,103,0,0,0,0,0
812,211932,55502,16622,93,825,2527,102,0,110816,10434,176365,0,0,4577,0,0,0,0,29
288,238031,13837,105795,83,1535,3098,0,150,39698,1397,185815,0,0,89,296,0,0,0,0
313,241837,5621,130424,582,32783,4925,0,62,19276,1296,139720,48,481,12769,0,0,0,0,0
689,251366,2481,79400,8201,7255,2916,271,1324,4043,10,215351,79,0,17097,29,1,0,0,0
815,186354,46482,0,272,0,966,0,10,260472,16829,78257,0,0,182,0,0,0,0,0
1002,262208,9054,147959,606,5124,476,0,20,51224,893,102763,59,0,8288,646,0,0,504,0
216,262598,2671,2,872,0,146,0,0,124334,20067,174906,0,0,4192,0,0,0,0,36
741,249971,5651,13296,30,0,3318,3190,913,88064,18774,205043,0,0,1574,0,0,0,0,0
352,189101,7816,15285,0,5530,87,0,7,120996,52207,197739,0,0,1056,0,0,0,0,0
640,239658,3238,402,505,1232,2063,0,0,156258,9690,176455,0,0,323,0,0,0,0,0
323,34071,5966,17950,573,0,0,0,0,301379,185783,43109,0,0,0,0,0,0,0,993
328,508952,59,9442,13784,0,0,0,0,1789,0,55481,0,0,203,0,0,0,0,114
55,242907,1608,215,20153,3031,2529,91,92,119285,7683,187482,0,0,4748,0,0,0,0,0
425,192339,47812,30442,533,294,4960,0,4398,219468,1702,87313,0,0,562,0,0,0,0,1
161,253937,10725,37723,3949,5707,10899,1912,3183,22088,29,228680,3831,0,6232,24,607,67,162,69
692,244948,13095,81560,15203,4190,785,0,0,11861,13,212585,108,0,5349,38,0,0,0,89
865,171799,4946,7483,0,2864,5395,0,0,295765,20711,80861,0,0,0,0,0,0,0,0
618,220149,20854,33878,11187,5846,5493,264,5191,130656,1757,121009,39,0,33497,0,0,0,0,4
616,237897,13391,240042,144,3482,3294,39,132,26113,2630,34460,13,0,28187,0,0,0,0,0
264,275383,2126,1502,0,307,688,14,0,112782,21249,175278,75,0,420,0,0,0,0,0
984,236860,17884,31027,465,252,4222,3349,341,101856,4771,174417,234,0,14111,0,0,0,35,0
195,228754,23374,96446,11,0,5355,0,0,102189,1081,132244,0,0,370,0,0,0,0,0
898,171583,16104,16120,0,25,23378,0,402,229630,62462,67218,55,0,946,0,0,0,301,1600
152,245657,29806,484,0,13041,650,0,1,117038,758,182077,0,0,160,152,0,0,0,0
254,212926,18783,10362,0,3350,568,0,448,118679,40647,175942,52,0,5705,1659,694,0,0,9
649,251150,2174,5920,0,4350,10296,3023,905,72282,9652,221538,35,0,1180,7304,0,15,0,0
942,224546,13191,85077,103,1744,1910,0,0,140913,2170,94515,250,0,25390,0,0,0,0,15
418,236809,12088,3,0,231,3179,0,20,279583,15605,42291,0,0,15,0,0,0,0,0
345,233724,5315,99350,0,798,401,0,33,89718,1992,123855,0,12,33571,255,610,16,0,174
144,229214,17236,34036,759,1301,5510,0,15,111072,51652,129228,0,0,9801,0,0,0,0,0
1058,237775,8039,3601,404,4228,3809,0,0,143536,31831,153738,18,0,2411,434,0,0,0,0
101,271863,1445,16137,1214,10746,1231,0,0,19995,287,261923,6,0,4977,0,0,0,0,0
939,226127,22519,40658,811,15713,1586,0,163,129352,14296,136421,449,0,1099,0,431,0,181,18
697,240212,23045,4133,160,12019,7143,367,230,78649,6656,214757,1,0,0,0,0,2452,0,0
975,209637,22778,35204,6628,15490,1954,272,1,125804,621,145936,51,0,25206,0,0,0,0,242
596,247083,18563,7474,365,4191,6881,539,401,91505,12742,195665,813,0,3570,0,0,32,0,0
949,233281,13973,60702,15,4172,6413,3730,1764,22920,812,218026,0,0,23614,14,0,0,0,388
825,221747,15745,6651,0,27854,3433,0,0,202935,16794,94410,0,0,255,0,0,0,0,0
496,508952,59,9442,13784,0,0,0,0,1789,0,55481,0,0,203,0,0,0,0,114
494,508952,59,9442,13784,0,0,0,0,1789,0,55481,0,0,203,0,0,0,0,114
763,216087,27775,108309,0,325,1441,33,0,118371,1791,113803,0,0,1732,0,0,0,0,157
4,241932,13861,5447,6301,1510,1093,0,85,44819,10594,262283,0,0,1899,0,0,0,0,0
25,256769,10282,114087,11031,28176,0,0,0,33202,6432,127990,164,0,1653,0,0,0,38,0
751,210713,9742,393,0,7942,712,0,0,264404,29034,66884,0,0,0,0,0,0,0,0
1001,196098,42681,139970,840,18166,6700,3858,1391,52364,2040,122637,0,0,3073,6,0,0,0,0
428,229962,242,6987,0,3053,202,0,0,227468,48264,70645,0,0,3001,0,0,0,0,0
432,223232,11587,18246,0,1684,532,0,0,263909,15010,54271,325,99,867,0,0,0,0,62
670,239511,536,0,0,8592,30,0,0,295127,40821,5207,0,0,0,0,0,0,0,0
690,240227,15769,110166,8265,2522,6239,45,359,2267,70,188343,38,0,15485,29,0,0,0,0
983,231490,9433,189,0,9309,563,0,0,182460,9707,139312,2,0,7359,0,0,0,0,0
115,242648,8310,163,1993,5029,30,0,167,134077,15947,180894,0,0,566,0,0,0,0,0
967,235657,10993,18286,0,12060,2148,0,2640,154051,8369,143623,436,0,1502,0,0,0,0,59
66,217251,18562,1425,19252,12861,9,0,0,95677,13245,191366,7,0,20169,0,0,0,0,0
803,214629,5378,7468,131,22207,2176,0,591,39129,1625,241396,0,0,741,54353,0,0,0,0
19,233580,5161,2847,8369,2192,560,0,386,35949,687,273138,0,0,26955,0,0,0,0,0
298,201959,53207,349,0,8144,275,10,181,246223,370,75772,0,0,3334,0,0,0,0,0
212,250326,11491,18466,6590,192,557,24,8,241551,4655,55945,0,0,19,0,0,0,0,0
239,197807,395,2,0,731,0,0,47,199727,63899,126904,131,0,181,0,0,0,0,0
646,174914,12755,6644,0,552,3842,482,0,222176,57467,92211,0,0,18781,0,0,0,0,0
632,236698,23196,16245,6374,1014,6277,0,782,204702,3424,88512,231,0,2324,0,0,0,45,0
119,225722,5491,65982,4576,1475,1917,0,1,206897,606,65460,0,0,11697,0,0,0,0,0
1012,241706,27446,16414,4,1000,10097,1405,65,85100,5805,195977,71,0,3452,1282,0,0,0,0
685,230656,2331,4365,0,3316,652,0,127,250007,45602,52495,0,0,273,0,0,0,0,0
408,161415,35545,50905,193,20022,1176,4,56,214544,47914,52950,4,0,5095,0,0,0,0,1
249,241154,1977,4483,0,2282,9194,9395,2915,32055,12313,247821,0,0,11216,13558,720,741,0,0
807,172668,1715,0,0,0,416,0,0,306230,83238,25556,0,0,1,0,0,0,0,0
125,239049,2372,561,0,452,1394,2,162,132044,17082,196517,0,0,189,0,0,0,0,0
948,241387,4665,76442,20,6549,6007,4571,2843,37147,3002,186540,0,0,19857,0,759,35,0,0
401,216141,12054,4077,0,0,2426,0,237,244833,28967,78277,0,0,2802,0,0,0,10,0
262,235157,8731,3538,0,113,3377,288,682,156998,6870,165463,0,0,8607,0,0,0,0,0
962,183747,361,8963,3281,2550,70,0,2,103428,97547,188200,130,0,1545,0,0,0,0,0
926,262310,7525,2010,9339,3169,854,0,884,98511,5581,196715,63,0,2857,6,0,0,0,0
584,210219,19518,934,0,18,1687,0,917,258097,43075,55359,0,0,0,0,0,0,0,0
18,258253,4975,883,16104,64,4323,36,734,45445,764,253498,0,0,3820,919,6,0,0,0
420,227684,19426,0,0,0,99,0,0,285792,52609,1907,10,0,2297,0,0,0,0,0
830,190757,46992,827,0,11433,7268,5,840,93113,112,236801,0,0,645,0,0,0,0,1031
325,250959,6022,38441,0,593,0,0,0,162486,23720,105322,0,0,2232,49,0,0,0,0
1076,199006,52741,5,23,0,1311,0,264,197938,25228,105114,0,0,8153,0,0,0,41,0
1074,180364,5778,1017,1322,0,721,0,94,203293,100319,91093,0,0,5823,0,0,0,0,0
447,189344,697,12362,0,2351,619,0,1,197136,74838,104020,0,0,8456,0,0,0,0,0
171,237232,11747,8154,14,842,6218,302,522,241543,2939,78487,20,0,982,819,0,3,0,0
1037,254341,6780,36540,0,79,3210,3152,82,107588,6951,170833,14,0,254,0,0,0,0,0
1006,162187,4789,44094,2833,11412,44,0,2,183704,78,116874,0,0,63807,0,0,0,0,0
434,211466,9564,18148,633,71,471,0,0,160929,31444,149761,0,0,7337,0,0,0,0,0
897,219789,18001,10869,877,694,2426,3,313,216722,28180,86898,316,0,4736,0,0,0,0,0
188,235764,26298,80127,1249,2859,5899,0,1072,69514,3141,159995,1,0,3824,65,0,0,0,16
511,235074,8076,9982,1578,16709,159,0,72,182582,52083,75810,2,0,7185,0,0,0,396,116
1049,265555,6759,28150,6462,12435,2423,9,893,23938,465,240261,0,0,2049,0,0,0,0,425
504,166884,0,0,0,6378,1397,0,207,244090,76039,94648,0,0,181,0,0,0,0,0
174,229199,3469,11056,21525,3724,430,0,0,171036,9673,129889,0,0,9277,0,0,546,0,0
580,231908,7865,307,0,264,935,0,155,269139,11592,67482,0,0,177,0,0,0,0,0
546,224684,24685,5289,16527,2537,903,67,12,95600,4643,207313,0,0,7520,44,0,0,0,0
28,265135,6476,65953,0,770,1883,171,793,6382,2024,231492,2,0,7580,0,1076,87,0,0
982,252555,838,6604,4,51,821,120,230,97008,17888,207177,91,0,6422,15,0,0,0,0
954,263272,4604,0,6617,6538,354,0,120,46066,3095,256709,2,0,2446,1,0,0,0,0
133,263499,3013,27016,2387,29,2838,1622,32,36545,5905,234298,2,0,12529,95,0,0,0,14
116,242290,9157,23139,23069,6472,41,0,0,27922,1822,255136,0,0,776,0,0,0,0,0
414,158069,956,0,91,11252,335,0,0,240723,83254,69990,2,28,8336,16428,0,0,360,0
316,229168,21619,33308,995,5406,4627,0,427,131964,1852,138599,253,0,14679,600,1042,5259,0,26
740,188084,23443,1913,31,0,1041,0,0,273016,56958,44894,230,0,0,4,210,0,0,0
351,218804,5393,12990,0,1650,25,0,2,146292,23450,169236,13,0,11752,0,0,0,0,217
166,216672,23944,99,860,0,0,0,0,239731,19206,88854,2,0,456,0,0,0,0,0
680,241326,1723,66259,175,1297,1814,0,2,65837,7686,169591,0,0,34114,0,0,0,0,0
103,260502,16016,617,0,2579,869,0,158,76593,35063,193607,0,89,2271,0,0,0,1460,0
668,253411,3879,387,939,10726,7869,0,7,147508,2480,162588,0,0,25,0,0,5,0,0
611,219632,24336,9590,1723,263,5075,0,672,140359,4149,177980,111,0,5934,0,0,0,0,0
164,255803,10793,74391,60,13579,650,0,110,31999,7530,190948,3876,0,73,0,0,12,0,0
1111,218464,29055,5814,0,4366,222,0,0,188635,931,142330,0,0,7,0,0,0,0,0
179,196233,29122,72176,452,2813,1360,98,303,149027,2461,96349,843,0,34308,4279,0,0,0,0
1015,235647,13052,86079,0,0,440,1,405,118430,9816,120484,65,0,5288,0,0,0,0,117
780,240123,5235,12757,0,7895,290,0,65,122657,35262,164951,2,0,163,0,0,424,0,0
757,264894,9148,18172,746,2757,2896,1782,461,53154,11276,224495,21,0,22,0,0,0,0,0
1019,206357,46790,108119,744,368,3702,0,268,96540,5243,120051,0,0,1642,0,0,0,0,0
683,211352,7228,142,267,3390,10177,0,0,248443,64752,43849,0,0,224,0,0,0,0,0
10,292171,3471,111132,17648,26399,97,0,314,5632,10403,59329,873,0,37499,9895,14886,0,0,75
424,168402,1898,35675,0,22824,481,1,1313,105250,32525,207366,0,0,14084,0,0,5,0,0
120,238436,18610,50758,951,14547,1930,0,0,153065,28349,79875,2,0,2806,0,0,0,0,495
729,197122,2574,2718,0,5113,3737,3186,836,126059,36183,208106,34,0,2063,681,1412,0,0,0
605,253121,16081,129039,7168,2959,5215,1348,145,61658,2281,98949,520,887,10439,0,0,0,14,0
198,295447,1385,28439,0,165,2563,51,64,48787,1054,204267,0,0,7562,36,4,0,0,0
21,252576,194,25,503,67,686,0,667,162782,20879,151442,0,0,3,0,0,0,0,0
1032,248768,1694,10431,20,79,2277,85,1394,177608,11358,114627,60,0,8774,0,12638,11,0,0
490,185846,8456,36041,360,13066,936,0,0,170396,718,173926,55,0,24,0,0,0,0,0
970,227175,9158,4322,0,7680,4741,29,273,94061,10204,216892,274,0,14687,0,0,0,328,0
891,187449,16715,64593,911,0,2308,115,62,224202,5546,44289,22,0,43593,0,0,0,0,19
867,254277,136,8060,0,66,56,0,32,144500,7495,167293,2,0,7603,0,1,303,0,0
13,254849,2143,0,10,579,0,0,0,213051,44,118070,0,0,1071,0,7,0,0,0
1089,244984,9088,46213,335,6899,7033,2860,1323,53887,2187,194210,544,0,20193,0,51,0,0,17
599,217689,34508,16420,1947,3521,3442,0,22,97699,17491,196944,108,0,33,0,0,0,0,0
516,182769,7141,5073,137,1534,1480,0,122,332782,31649,1179,0,0,25958,0,0,0,0,0
71,258950,13540,1454,6600,6337,1106,0,66,116980,221,184436,0,0,134,0,0,0,0,0
679,239896,14699,6535,0,2312,2238,0,1354,118302,3888,196694,0,0,3806,0,0,100,0,0
750,164731,6411,4268,529,589,237,0,0,291706,96609,23927,0,0,817,0,0,0,0,0
339,230728,14819,9887,3721,18413,197,0,0,174206,8061,97864,0,0,31928,0,0,0,0,0
436,199220,1629,13995,53,0,2213,3,69,168001,47548,155213,0,0,1880,0,0,0,0,0
701,219227,22836,44741,456,1850,6882,0,1241,174040,5023,112966,0,0,562,0,0,0,0,0
400,190644,6322,13523,9,1216,3476,2,25,298154,42263,25096,0,0,6257,0,0,0,5,2832
880,216863,20700,19933,0,2812,698,0,380,123612,36975,167026,107,0,718,0,0,0,0,0
920,260071,5246,132562,39,4264,1444,3202,1079,65928,649,105863,229,0,9081,11,154,0,2,0
924,215999,4274,0,90,0,726,0,3,122482,59769,180717,0,0,5764,0,0,0,0,0
114,254939,5696,1322,5166,42,1235,0,0,137476,1188,179599,0,0,2941,220,0,0,0,0
225,236398,1119,7274,38,272,5125,1228,2439,38379,14043,247394,141,0,27597,732,7645,0,0,0
47,233877,14181,141898,0,449,73,0,16,65784,30,133499,0,0,17,0,0,0,0,0
498,200430,16842,13550,0,69,566,4,0,327467,24519,6036,0,0,341,0,0,0,0,0
450,230461,33132,19158,29,12212,4368,0,151,113969,4206,170886,0,0,1075,0,163,0,0,14
900,246729,7252,17327,0,381,2869,0,456,169697,13368,122197,0,0,9322,0,0,0,0,226
154,149026,60980,292748,9305,27,222,0,0,18305,14413,33750,4,0,5754,0,0,0,0,5290
959,210953,106,279,0,790,524,0,0,279805,71115,26046,0,0,206,0,0,0,0,0
315,250428,10939,87293,1290,47,236,0,49,105961,2687,114638,0,0,16256,0,0,0,0,0
789,237711,14970,183363,219,645,2731,0,767,96471,194,50245,95,0,2413,0,0,0,0,0
617,240564,19974,8968,0,0,2508,114,1364,197245,32,107119,39,0,11758,0,0,0,0,139
894,169288,16244,5,4860,221,4486,294,850,181622,91878,119133,79,437,427,0,0,0,0,0
848,231679,4727,12,0,2012,1238,0,1777,165535,45794,136335,0,0,715,0,0,0,0,0
591,212929,20932,1168,0,11453,0,0,1,228956,2460,111782,0,0,143,0,0,0,0,0
296,249612,7750,91175,36,1104,3825,0,510,42222,16029,176509,184,0,292,576,0,0,0,0
141,231447,21229,28962,5797,2170,10561,0,90,99390,22124,166597,0,0,1217,0,0,240,0,0
547,255215,21076,7286,9357,0,3746,0,10,120376,2805,167801,160,0,1992,0,0,0,0,0
946,246957,10835,13738,2,7416,4372,938,2214,36149,1510,257400,87,0,5422,231,6,2547,0,0
977,262986,500,7028,218,0,1457,0,0,32572,19809,250863,0,0,14391,0,0,0,0,0
919,242394,3975,39663,124,294,2062,58,91,154694,15914,124998,0,0,5526,31,0,0,0,0
78,220273,217,0,3373,75,1778,0,0,144039,59300,159575,0,0,1194,0,0,0,0,0
760,270227,10716,11248,22,945,3863,2476,0,31440,2316,255526,51,0,798,0,0,0,196,0
481,258016,5466,4,176,7548,7772,281,259,115493,6315,188121,0,0,336,37,0,0,0,0
629,225637,25649,11904,7638,12209,5260,16,528,166009,216,132115,0,0,2643,0,0,0,0,0
417,194220,17499,72,52,11930,5869,0,844,323907,22370,11901,101,0,1059,0,0,0,0,0
575,239998,18162,211795,1317,9805,2196,0,1963,64439,1121,25657,12,0,13237,0,0,122,0,0
337,216735,25663,4425,0,3303,1980,0,0,157482,44635,135035,278,0,288,0,0,0,0,0
684,163302,35695,2,12,15,6191,16,300,266217,39969,58444,0,0,19661,0,0,0,0,0
1082,211851,4914,22429,325,15724,3851,205,884,37023,1055,238740,20,0,52614,6,0,183,0,0
593,219213,46261,10408,351,2482,7661,31,954,58472,8902,233031,33,0,1483,0,517,25,0,0
714,187316,22511,11594,1778,17,9124,0,566,103369,40351,197291,188,39,14958,0,243,111,0,368
999,211058,4785,33989,11317,19485,35420,0,582,132876,16188,108745,0,0,5420,0,9959,0,0,0
416,206139,0,906,0,0,534,0,243,257524,37146,87332,0,0,0,0,0,0,0,0
461,246898,22498,36200,541,8715,627,0,0,54831,2471,215295,0,0,1742,6,0,0,0,0
48,251872,3799,23334,7313,111,762,6,156,80450,16733,204579,154,0,555,0,0,0,0,0
980,243999,11226,10403,1071,731,4859,15,338,58095,2444,253550,19,0,1195,55,1759,18,47,0
745,200464,560,21853,0,931,147,0,399,81343,73206,205116,0,0,5805,0,0,0,0,0
627,233008,6382,8854,1329,725,12480,0,0,186202,5117,131619,4,13,4035,0,0,0,56,0
273,241143,26902,19951,1533,1253,618,4,0,247680,677,50017,16,0,30,0,0,0,0,0
1098,199568,27424,6023,103,3179,341,0,0,144930,46063,152445,0,0,9748,0,0,0,0,0
550,226821,19899,80454,5849,18284,5114,2,465,28128,36,193987,1673,0,8781,0,268,63,0,0
11,251973,943,1930,13615,5082,1682,0,40,21609,45247,243781,37,0,3885,0,0,0,0,0
509,205424,0,25242,0,1824,333,0,0,266947,70285,18790,0,0,979,0,0,0,0,0
22,245763,39,0,2184,1471,273,0,0,94454,22417,223085,0,0,100,0,0,37,1,0
849,235194,215,49109,0,0,887,0,931,170030,32981,100470,6,0,1,0,0,0,0,0
922,199106,2339,0,0,47,222,30,51,102340,24088,202447,0,0,59154,0,0,0,0,0
768,219997,42233,28370,769,5031,1779,0,48,97605,7438,186269,0,0,214,0,0,0,0,71
51,236704,13,374,0,1978,1268,5,305,47938,28981,251296,0,0,700,20262,0,0,0,0
1025,201800,34671,4298,999,948,22527,56,131,131673,18373,173188,21,0,836,0,0,0,0,303
832,241868,18454,87073,1844,1158,3045,1090,1302,148286,5601,79516,140,0,447,0,0,0,0,0
463,508952,59,9442,13784,0,0,0,0,1789,0,55481,0,0,203,0,0,0,0,114
528,239104,2191,939,0,640,20,0,149,161117,24763,141980,0,0,18921,0,0,0,0,0
359,508952,59,9442,13784,0,0,0,0,1789,0,55481,0,0,203,0,0,0,0,114
1087,229950,7789,55584,12636,11382,5797,0,2,58381,25897,177215,434,0,1978,0,0,0,0,2779
1099,228479,19693,4942,4175,1355,7871,1,313,88373,16405,216891,0,0,718,0,0,608,0,0
602,222583,3394,1790,24135,35001,1270,0,0,143906,12479,145190,0,0,69,0,0,2,0,5
300,226871,12521,41421,0,331,2986,0,141,177662,23463,93053,0,0,11375,0,0,0,0,0
274,223686,22467,18275,0,0,2736,0,53,203073,11327,104292,0,0,3915,0,0,0,0,0
951,239822,16459,94232,233,10297,3389,0,36,35202,6385,182501,240,0,1028,0,0,0,0,0
933,254006,2477,157,787,0,119,2790,1577,123631,324,182125,0,0,11113,10718,0,0,0,0
827,228105,18566,9263,0,0,1316,0,89,250756,16361,65004,15,0,238,0,0,0,0,111
91,229314,12855,0,0,133,15,0,0,83314,29253,230251,0,0,4689,0,0,0,0,0
294,241706,30089,68559,825,6152,568,10,115,21671,3797,202481,0,0,9313,1960,2141,384,0,53
677,222625,19993,151402,235,28,5541,2528,1734,8197,9,163316,156,0,14060,0,0,0,0,0
1059,229712,11547,4131,59,2493,1875,65,152,183071,22411,132936,53,115,1204,0,0,0,0,0
607,232834,14522,73340,5531,2266,1143,0,517,80277,2291,157366,275,0,19462,0,0,0,0,0
415,157963,0,64,14,0,147,0,406,213448,453,165659,0,0,51670,0,0,0,0,0
104,281009,7401,2051,25,1260,802,158,0,24105,5464,261055,44,0,6450,0,0,0,0,0
8,259739,3873,126362,12057,9710,2229,0,43,128605,30,46554,0,0,622,0,0,0,0,0
15,260180,1417,0,0,0,51,0,133,60836,35261,224783,12,0,7001,150,0,0,0,0
500,211781,7499,43252,0,1131,592,0,0,250647,43036,31837,0,0,49,0,0,0,0,0
493,508952,59,9442,13784,0,0,0,0,1789,0,55481,0,0,203,0,0,0,0,114
1066,234326,20531,443,7,5111,2263,0,0,206992,14538,100783,0,0,4830,0,0,0,0,0
770,201861,427,8051,0,0,0,0,398,206430,77205,93939,189,0,171,0,0,1153,0,0
667,232802,6999,843,39,236,4251,0,92,110805,4969,222444,0,0,6254,90,0,0,0,0
196,163342,11498,53383,0,291,3964,0,101,171366,77826,105157,0,0,2422,474,0,0,0,0
932,244280,17292,37445,747,4396,14780,1347,3125,33081,2429,218762,1,0,7106,4315,718,0,0,0
758,217918,21999,23070,19477,907,270,0,9,94847,2311,208148,7,0,850,11,0,0,0,0
916,245920,1645,1284,5422,1573,9644,849,495,65363,35219,219128,42,0,2141,52,70,312,665,0
322,118407,12631,29871,3774,9822,0,0,16,243953,18181,143139,0,0,9955,0,0,0,0,75
1110,259158,18123,13355,1418,278,3344,0,95,107934,1444,179756,0,0,4881,0,0,0,38,0
543,202497,40524,2613,17619,500,3360,11,232,93234,10722,214630,97,0,3552,227,0,6,0,0
134,237113,6146,9288,2,25303,1764,0,425,169084,25956,108714,0,0,6029,0,0,0,0,0
842,233057,22911,4826,4300,1682,4404,1056,2798,75635,13227,225768,0,0,160,0,0,0,0,0
286,191249,2000,1861,0,82,1032,0,14,130442,8554,237409,0,0,16844,0,196,141,0,0
156,232580,13299,11751,2673,86,9438,165,1487,43187,9618,243085,35,0,17947,560,0,3913,0,0
457,197601,799,22950,35,7781,545,0,443,162285,90878,104252,118,0,2137,0,0,0,0,0
252,260640,4662,1398,999,788,3104,3104,364,52936,2033,257248,35,0,1249,0,227,1037,0,0
885,236130,9681,5479,0,0,137,0,77,248516,297,89432,0,0,75,0,0,0,0,0
558,233364,8471,2,0,0,35,0,0,188495,41481,117959,0,0,17,0,0,0,0,0
855,257106,2444,1709,1550,5869,1010,0,0,227189,8290,84566,0,0,73,18,0,0,0,0
833,143804,3918,0,0,0,28,0,0,299112,136415,6537,0,0,0,0,0,0,0,10
194,264188,10639,7077,707,374,1027,0,0,176689,22,124572,13,0,4294,0,0,124,0,98
709,276465,11507,5982,3272,1510,3519,8739,604,35332,80,242814,0,0,0,0,0,0,0,0
81,243826,626,64155,7709,12481,973,4,1009,3564,89,226631,101,7,14553,12879,0,0,1217,0
321,221555,3056,13500,145,3502,0,0,0,142901,41295,160759,1008,76,1999,0,0,0,0,28
513,230971,14200,22084,10,0,3513,0,1135,306526,515,16,9,0,10845,0,0,0,0,0
811,202394,34079,21566,1329,4285,3912,0,0,59942,29377,232245,183,0,39,0,0,436,0,37
124,239723,26718,10470,369,0,6930,150,1335,39595,5934,249022,870,0,4121,496,4082,0,0,9
175,222080,5802,18368,5639,53653,5548,3,277,149385,3117,124473,0,0,1479,0,0,0,0,0
1024,261149,9535,21068,2714,12453,5806,2649,1386,15709,21,246023,240,45,8519,0,0,0,44,2463
439,214308,5915,25490,99,271,5,0,0,248152,53636,26474,0,0,14179,1295,0,0,0,0
1013,236557,13974,80777,5659,544,4583,2097,66,116689,3505,107574,260,0,16522,0,0,0,1017,0
197,247212,11596,23761,2102,972,3282,1385,49,55243,1446,232912,27,0,9812,8,0,0,0,17
837,194122,53238,17446,2597,15428,917,26,8,149945,6353,148981,3,0,709,0,0,0,0,51
928,249208,902,1679,765,7419,1240,3460,840,107261,10130,191171,2,0,15662,0,0,0,85,0
505,222468,7097,16707,0,8985,19,0,265,213879,13816,95513,0,0,11075,0,0,0,0,0
365,508952,59,9442,13784,0,0,0,0,1789,0,55481,0,0,203,0,0,0,0,114
105,251720,9057,29862,3330,6239,2145,4,87,7651,1340,245420,28,0,28745,2976,1220,0,0,0
74,249990,2053,95,14233,6562,274,0,0,114632,3334,189574,0,0,9077,0,0,0,0,0
20,255077,1094,927,4374,5078,235,0,0,159664,10689,150734,0,0,1952,0,0,0,0,0
559,243623,2111,0,0,0,1857,34,324,175659,22231,141297,0,0,632,0,2056,0,0,0
502,203208,5120,83,0,5048,994,0,4,265130,28250,78610,0,0,3345,0,32,0,0,0
26,255111,373,34334,50,587,1217,6,131,18606,17344,249666,77,0,12322,0,0,0,0,0
1072,262879,13333,6882,0,3525,6863,2379,2386,80684,14866,189220,168,0,6568,0,0,0,0,71
669,155478,21036,1618,0,0,519,0,435,337942,54560,18105,0,0,131,0,0,0,0,0
747,187068,565,9706,0,16941,164,0,0,140783,68379,164935,0,0,721,0,0,562,0,0
816,214824,763,66,0,0,129,0,0,259197,50624,64064,0,0,157,0,0,0,0,0
1084,229022,25726,23316,2265,1946,13164,311,1032,36735,1359,234881,0,0,20067,0,0,0,0,0
128,266040,1427,5965,8,0,1574,1994,210,117835,14003,171965,20,0,8765,0,0,0,15,3
583,243683,2881,0,0,0,0,0,0,217064,27311,98881,0,0,4,0,0,0,0,0
89,264473,7860,1856,0,827,51,0,0,74995,5283,234479,0,0,0,0,0,0,0,0
645,92745,763,32238,0,0,132,0,0,271681,151547,40280,0,0,438,0,0,0,0,0
656,193905,490,21351,50,97,3838,0,617,187526,67104,105232,0,0,9614,0,0,0,0,0
38,236047,863,1597,12010,509,3129,6,1121,72117,99,231221,0,0,31105,0,0,0,0,0
138,188775,52833,26081,1206,2132,3179,0,214,117873,34175,150772,10,0,12534,0,0,40,0,0
1060,249035,1432,13663,1053,5257,233,0,242,136142,21913,158436,0,0,1709,0,709,0,0,0
703,227319,482,63543,0,24549,851,0,0,77001,12898,179647,247,0,3277,10,0,0,0,0
201,248702,383,1222,0,3,3734,0,0,224688,16751,93978,0,0,345,18,0,0,0,0
17,245632,2359,1113,11659,1742,6076,0,11510,44481,5732,258525,0,0,174,821,0,0,0,0
189,271020,4343,91107,11,0,6819,1036,5,55109,7188,151146,0,0,2040,0,0,0,0,0
950,249499,13505,19255,9,7264,4092,0,297,40058,886,242684,0,0,11902,43,0,330,0,0
