"","GEOID","county","hhincome","hhincome_log","pct_pov","pct_pov_log","pct_white","pop","review_count","review_count_log","avg_rating","avg_price","n"
"381","13135050324","Gwinnett County",76515,11.2453727638136,0.041991341991342,-2.9566780744299,0.340909090909091,4620,25,3.25809653802148,"4","1",1
"382","13135050329","Gwinnett County",47600,10.7707981021886,0.197858472998138,-1.57089784914858,0.149212233549583,2158,2,1.09861228866811,"5","NaN",1
"383","13135050333","Gwinnett County",70694,11.1662574273705,0.0898039215686274,-2.30454780216189,0.201176470588235,5100,90,4.51085950651685,"4","1",1
"384","13135050335","Gwinnett County",86406,11.3669281228327,0.0765027322404372,-2.4475792789485,0.508196721311475,2928,32,3.49650756146648,"2","1",1
"385","13135050336","Gwinnett County",98750,11.5004479434591,0.138635649166929,-1.90625727528871,0.559258094938698,3181,27,2.77063177257921,"2","2",2
"386","13135050430","Gwinnett County",93036,11.4408492735053,0.0320167043674961,-3.16968801673399,0.380546372020184,5747,116,3.42043218248846,"3","1",5
"387","13135050437","Gwinnett County",59365,10.9916285413369,0.114521841794569,-2.08327414236353,0.224497681607419,2588,21.5,2.64482127369024,"3","1",4
"388","13135050441","Gwinnett County",57727,10.9636534948183,0.16125860373648,-1.76458056230487,0.0953785644051131,5085,53,3.88889631316942,"2","1",2
"389","13135050443","Gwinnett County",83103,11.3279564066349,0.0340063761955367,-3.1234207420279,0.232731137088204,2823,42,3.76120011569356,"2","1",1
"390","13135050449","Gwinnett County",54191,10.900454637442,0.268411114108443,-1.27865642995217,0.179660102508767,3707,46,3.85014760171006,"4","2",1
"391","13135050452","Gwinnett County",43224,10.674382501718,0.251942740286299,-1.33962934763183,0.195910020449898,2445,74,4.31748811353631,"2","1",1
"392","13135050453","Gwinnett County",59282,10.9902296686338,0.192038127277824,-1.59929885049164,0.18838961763885,3583,46.3333333333333,3.75436806902322,"2","1",3
"393","13135050456","Gwinnett County",34051,10.4359083137387,0.175314465408805,-1.68570108393035,0.1229035639413,3816,1,0.693147180559945,"1","NaN",2
"394","13135050464","Gwinnett County",92500,11.4350720257654,0.137746710526316,-1.91225588672505,0.0678453947368421,4864,7,2.07944154167984,"2","NaN",1
"395","13135050466","Gwinnett County",112364,11.6295878729579,0.171098265895954,-1.70871548953368,0.432,3500,14,2.70805020110221,"2","2",1
"396","13135050520","Gwinnett County",65098,11.0838027085114,0.212302746931619,-1.50371510122095,0.427502876869965,6952,100,4.16163858977158,"3","1",3
"397","13135050521","Gwinnett County",76125,11.2402633592748,0.12240932642487,-2.02185719668464,0.407413249211356,6340,15.3333333333333,2.63808409291415,"3","2",3
"398","13135050529","Gwinnett County",83162,11.328666031706,0.0451042611060743,-2.89852823176486,0.366273798730734,4412,48.3333333333333,3.64946085289942,"4","1",3
"399","13135050536","Gwinnett County",73287,11.2022749593428,0.102877590577009,-2.18145131665999,0.25506731765054,6759,34.75,3.10821638248024,"3","1",4
"400","13135050542","Gwinnett County",43013,10.6694901353973,0.32103442595948,-1.10553290309344,0.163893921923901,6071,25.6,2.95540479103747,"3","2",5
"401","13135050549","Gwinnett County",94018,11.4513478892374,0.131274131274131,-1.95705308266842,0.424066924066924,6216,4,1.6094379124341,"3","NaN",1
"402","13135050555","Gwinnett County",83077,11.3276435305794,0.0900160384923817,-2.30242472093052,0.189343295320488,5086,25,3.25809653802148,"4","NaN",1
"403","13135050560","Gwinnett County",109881,11.6072442444087,0.0536,-2.75514180863606,0.243733333333333,3750,20.4,2.67801925636467,"3","1",5
"404","13135050561","Gwinnett County",49015,10.8000856510645,0.189988938053097,-1.60949322369825,0.209347345132743,3616,24,3.2188758248682,"5","NaN",1
"405","13135050563","Gwinnett County",108142,11.5912929240442,0.142326732673267,-1.88172750806725,0.483314794215795,3596,31,3.43346664223094,"2","1",2
"406","13135050564","Gwinnett County",29751,10.300954090533,0.310498468393205,-1.13787778143718,0.167084377610693,3591,10.25,1.8342342284269,"2","1",4
"407","13135050565","Gwinnett County",106838,11.5791625427434,0.0926267281105991,-2.27665687227118,0.428441823542753,4409,80,4.02076680757293,"4","1",3
"408","13135050569","Gwinnett County",58958,10.9847502028691,0.132040283476315,-1.95164457515935,0.297836628123834,5362,203,5.31811999384422,"4","1",1
"409","13135050574","Gwinnett County",51432,10.8482102384045,0.122825403479354,-2.01871976897344,0.271012366380214,4771,52,3.26798114073325,"4","2",3
"410","13135050577","Gwinnett County",60073,11.0034822186135,0.110299316521329,-2.1177723374696,0.24228140466651,4243,28,3.36729582998647,"2","1",1
"411","13135050578","Gwinnett County",108839,11.597716879666,0.0591856060606061,-2.67096244289907,0.394649621212121,4224,9,2.30258509299405,"4","2",1
"412","13135050581","Gwinnett County",92273,11.4326152215122,0.0626669905270828,-2.62186804807637,0.273014330823415,4117,31,3.46573590279973,"2","1",1
"413","13135050589","Gwinnett County",84335,11.3426708093944,0.201759109675103,-1.55230592547757,0.110403397027601,5652,29.5,3.40119738166216,"2","2",2
"414","13135050591","Gwinnett County",156635,11.9617373775818,0.087832973362131,-2.32449360782194,0.379169666426686,4167,9,2.30258509299405,"2","1",1
"415","13135050611","Gwinnett County",89795,11.4053959320276,0.0450058072009292,-2.90031651385198,0.458478513356562,3444,23,3.17805383034795,"4","NaN",1
"416","13135050612","Gwinnett County",96212,11.4744133007369,0.0670637546878447,-2.56312221675823,0.399073461283918,4533,4,1.6094379124341,"1","NaN",1
"417","13135050617","Gwinnett County",148265,11.9068239367069,0.0287593984962406,-3.25038201075283,0.664755639097744,10640,50.75,3.88201124628478,"3","1",4
"418","13135050621","Gwinnett County",123750,11.7260994852469,0.0727783452502554,-2.49158878259008,0.711950970377937,3916,102,4.63472898822964,"2","2",1
"419","13135050627","Gwinnett County",96786,11.4803609500968,0.130460104834013,-1.9628317818895,0.355793090284405,5239,47,3.66811584991018,"3","1",5
"420","13135050633","Gwinnett County",73737,11.2083955954086,0.0355718085106383,-3.08846598806332,0.336103723404255,3008,50.25,2.60557033648782,"4","2",4
"421","13135050635","Gwinnett County",119453,11.6907619789795,0.0123578843302027,-3.80057625367799,0.393879565646594,4052,72,4.29045944114839,"5","NaN",1
"422","13135050636","Gwinnett County",99399,11.5069979318054,0.0699969164353993,-2.52576718960862,0.426681614349776,4460,31,3.29993524960642,"2","1",2
"423","13135050715","Gwinnett County",84928,11.3496768575576,0.120546318289786,-2.03602718576829,0.395142180094787,6752,9,2.30258509299405,"4","NaN",1
"424","13135050719","Gwinnett County",68772,11.1386973617839,0.122699386503067,-2.01966896084179,0.271773347324239,5718,51,3.95124371858143,"2","1",1
"425","13135050722","Gwinnett County",93594,11.4468283965953,0.0741602067183462,-2.47503307374164,0.255286624203822,3925,56,4.04305126783455,"2","1",1
"426","13135050742","Gwinnett County",107528,11.5855995524597,0.0777777777777778,-2.43294691085729,0.390849673202614,4590,20,3.04452243772342,"2","NaN",1
"427","13135050745","Gwinnett County",84031,11.3390600539838,0.0687919463087248,-2.54094449154551,0.266299137104506,4172,35,3.58351893845611,"2","1",1
"428","13135050746","Gwinnett County",84869,11.3489819918801,0.051818856718634,-2.78354683616264,0.219707057256991,6759,93,4.54329478227,"4","1",1
"429","13135050748","Gwinnett County",56781,10.9471331414504,0.0620795694791466,-2.62998463851972,0.233111322549952,5255,49,3.91202300542815,"2","1",1
"430","13135050749","Gwinnett County",102150,11.5342954907064,0.0907862739800054,-2.29475310345024,0.185085112131856,3701,3,1.38629436111989,"2","NaN",1
"431","13135050758","Gwinnett County",84602,11.345831379507,0.134126197555335,-1.93706599128374,0.663597500822098,3041,48.3333333333333,3.36335003452911,"2","2",3
"432","13135050760","Gwinnett County",151378,11.9276013566064,0.0567947129285419,-2.70613134934821,0.521065675340768,4842,84.5,4.20010491796521,"3","2",2
"433","13135050762","Gwinnett County",121544,11.708113887471,0.048032021347565,-2.84676032858315,0.468812541694463,5996,20,2.96489008766141,"2","1",3
"434","13135050764","Gwinnett County",84135,11.3402967801472,0.0918149466192171,-2.28459836227173,0.342095914742451,2815,5,1.79175946922805,"2","NaN",1
